datetime,GHI,DNI,DHI,Temperature,Wind Speed,Relative Humidity
2020-04-08 07:30:00,222,265,137,31.0,3.2,64.06
2020-04-08 08:00:00,338,359,181,32.2,3.2,55.29
2020-04-08 08:30:00,454,435,216,33.300000000000004,3.1,51.98
2020-04-08 09:00:00,564,491,244,34.5,3.1,45.87
2020-04-08 09:30:00,665,538,266,35.4,3.1,43.61
2020-04-08 10:00:00,749,551,297,36.2,3.0,40.79
2020-04-08 10:30:00,823,579,311,36.9,3.0,39.27
2020-04-08 11:00:00,882,600,321,37.5,3.0,37.43
2020-04-08 11:30:00,923,613,328,37.9,3.0,36.63
2020-04-08 12:00:00,946,622,330,38.3,3.1,35.39
2020-04-08 12:30:00,950,624,330,38.5,3.2,35.01
2020-04-08 13:00:00,938,633,317,38.6,3.2,34.58
2020-04-08 13:30:00,902,622,312,38.5,3.3000000000000003,34.77
2020-04-08 14:00:00,852,614,297,38.400000000000006,3.5,34.86
2020-04-08 14:30:00,782,589,285,38.1,3.6,35.43
2020-04-08 15:00:00,697,557,269,37.8,3.8,35.99
2020-04-08 15:30:00,599,514,249,37.2,4.0,37.18
2020-04-08 16:00:00,491,456,225,36.6,4.1000000000000005,38.76
2020-04-08 16:30:00,376,385,193,35.7,4.3,40.71
2020-04-08 17:00:00,261,309,150,34.9,4.5,43.65
2020-04-08 17:30:00,147,198,100,33.800000000000004,4.6000000000000005,46.39
2020-04-08 18:00:00,41,17,39,32.7,4.7,51.85
2020-04-09 06:30:00,27,44,24,27.8,1.8,84.11
2020-04-09 07:00:00,118,171,84,29.3,2.6,75.4
2020-04-09 07:30:00,230,293,135,30.200000000000003,2.9000000000000004,71.68
2020-04-09 08:00:00,348,394,174,31.1,3.2,64.99
2020-04-09 08:30:00,464,472,205,31.9,3.5,62.120000000000005
2020-04-09 09:00:00,507,364,269,32.800000000000004,3.7,56.78
2020-04-09 09:30:00,596,374,318,33.5,3.8,54.6
2020-04-09 10:00:00,592,233,400,34.2,3.9,51.2
2020-04-09 10:30:00,699,311,423,34.7,3.9,49.81
2020-04-09 11:00:00,903,675,270,35.300000000000004,3.9,47.44
2020-04-09 11:30:00,943,687,275,35.7,3.8,46.41
2020-04-09 12:00:00,968,703,271,36.1,3.7,44.56
2020-04-09 12:30:00,971,704,271,36.5,3.7,43.59
2020-04-09 13:00:00,947,671,290,36.8,3.6,41.97
2020-04-09 13:30:00,912,660,285,36.8,3.6,41.97
2020-04-09 14:00:00,862,656,269,36.7,3.6,41.43
2020-04-09 14:30:00,791,632,259,36.4,3.6,42.11
2020-04-09 15:00:00,709,611,239,36.0,3.6,42.61
2020-04-09 15:30:00,611,570,223,35.6,3.6,43.55
2020-04-09 16:00:00,516,596,169,35.1,3.7,44.8
2020-04-09 16:30:00,399,525,149,34.5,3.7,46.3
2020-04-09 17:00:00,279,437,122,33.800000000000004,3.8,48.65
2020-04-09 17:30:00,145,263,82,32.9,3.7,51.16
2020-04-09 18:00:00,59,136,43,32.0,3.6,55.97
2020-04-10 06:30:00,36,94,29,28.1,2.0,81.19
2020-04-10 07:00:00,132,290,72,29.8,2.9000000000000004,70.92
2020-04-10 07:30:00,246,434,105,30.700000000000003,3.0,67.37
2020-04-10 08:00:00,339,432,147,31.6,3.1,60.3
2020-04-10 08:30:00,487,621,144,32.5,3.2,57.38
2020-04-10 09:00:00,529,419,254,33.4,3.3000000000000003,51.73
2020-04-10 09:30:00,481,165,358,34.2,3.2,49.43
2020-04-10 10:00:00,558,184,406,35.0,3.2,46.51
2020-04-10 10:30:00,842,653,262,35.5,3.1,45.25
2020-04-10 11:00:00,903,683,262,36.1,3.0,44.28
2020-04-10 11:30:00,655,155,504,36.5,3.0,43.32
2020-04-10 12:00:00,861,426,439,36.9,3.0,42.55
2020-04-10 12:30:00,970,713,261,37.0,3.1,42.32
2020-04-10 13:00:00,792,318,481,37.2,3.1,41.79
2020-04-10 13:30:00,758,310,464,37.1,3.3000000000000003,42.02
2020-04-10 14:00:00,848,613,294,37.1,3.4000000000000004,42.06
2020-04-10 14:30:00,778,588,283,36.7,3.5,42.99
2020-04-10 15:00:00,692,550,270,36.3,3.6,44.31
2020-04-10 15:30:00,595,507,250,35.800000000000004,3.6,45.54
2020-04-10 16:00:00,459,410,220,35.2,3.7,47.63
2020-04-10 16:30:00,378,381,197,34.5,3.8,49.51
2020-04-10 17:00:00,121,2,120,33.800000000000004,3.9,52.29
2020-04-10 17:30:00,51,0,51,33.0,3.9,54.73
2020-04-10 18:00:00,22,0,22,32.2,3.9,59.24
2020-04-11 06:30:00,34,66,28,28.1,2.2,88.08
2020-04-11 07:00:00,129,224,82,29.700000000000003,2.8000000000000003,77.2
2020-04-11 07:30:00,241,354,125,30.8,2.8000000000000003,72.5
2020-04-11 08:00:00,359,468,150,32.0,2.8000000000000003,62.05
2020-04-11 08:30:00,422,373,214,33.0,2.8000000000000003,58.67
2020-04-11 09:00:00,588,610,188,34.0,2.7,51.54
2020-04-11 09:30:00,689,654,202,34.7,2.7,49.58
2020-04-11 10:00:00,765,625,250,35.5,2.7,46.04
2020-04-11 10:30:00,839,651,260,36.0,2.8000000000000003,44.8
2020-04-11 11:00:00,898,673,265,36.5,2.8000000000000003,42.87
2020-04-11 11:30:00,938,686,270,36.7,2.9000000000000004,42.41
2020-04-11 12:00:00,960,694,271,37.0,3.0,41.25
2020-04-11 12:30:00,962,695,271,36.9,3.1,41.47
2020-04-11 13:00:00,748,255,499,36.9,3.1,41.13
2020-04-11 13:30:00,716,248,480,36.6,3.2,41.76
2020-04-11 14:00:00,848,622,285,36.3,3.3000000000000003,42.3
2020-04-11 14:30:00,778,598,274,35.9,3.4000000000000004,43.23
2020-04-11 15:00:00,696,574,255,35.4,3.5,44.51
2020-04-11 15:30:00,601,531,240,35.0,3.5,45.5
2020-04-11 16:00:00,496,486,213,34.6,3.5,46.94
2020-04-11 16:30:00,335,314,186,34.1,3.5,48.26
2020-04-11 17:00:00,15,0,15,33.7,3.5,50.06
2020-04-11 17:30:00,151,224,97,33.0,3.4000000000000004,52.05
2020-04-11 18:00:00,53,97,42,32.4,3.3000000000000003,55.73
2020-04-12 06:30:00,31,50,27,28.3,2.4000000000000004,85.68
2020-04-12 07:00:00,125,182,87,29.700000000000003,2.9000000000000004,76.10000000000001
2020-04-12 07:30:00,237,301,137,30.8,2.9000000000000004,71.47
2020-04-12 08:00:00,353,413,168,31.9,2.9000000000000004,62.35
2020-04-12 08:30:00,468,489,196,32.9,2.9000000000000004,58.94
2020-04-12 09:00:00,581,562,211,34.0,2.8000000000000003,52.36
2020-04-12 09:30:00,681,606,228,34.800000000000004,2.8000000000000003,50.04
2020-04-12 10:00:00,751,555,293,35.6,2.7,46.35
2020-04-12 10:30:00,825,582,306,36.0,2.7,45.35
2020-04-12 11:00:00,882,603,315,36.5,2.7,43.62
2020-04-12 11:30:00,921,615,321,36.8,2.7,42.87
2020-04-12 12:00:00,943,625,322,37.0,2.7,42.15
2020-04-12 12:30:00,945,626,323,37.0,2.8000000000000003,42.1
2020-04-12 13:00:00,928,618,322,37.0,2.8000000000000003,41.98
2020-04-12 13:30:00,893,607,316,36.7,3.0,42.63
2020-04-12 14:00:00,840,589,307,36.5,3.1,43.04
2020-04-12 14:30:00,771,564,295,36.1,3.2,43.99
2020-04-12 15:00:00,687,537,275,35.7,3.4000000000000004,45.1
2020-04-12 15:30:00,591,494,254,35.2,3.5,46.35
2020-04-12 16:00:00,486,446,226,34.800000000000004,3.5,47.9
2020-04-12 16:30:00,373,376,194,34.2,3.5,49.51
2020-04-12 17:00:00,258,298,151,33.7,3.6,51.93
2020-04-12 17:30:00,146,190,101,33.1,3.4000000000000004,53.7
2020-04-12 18:00:00,49,75,40,32.4,3.3000000000000003,58.13
2020-04-13 06:30:00,37,82,29,27.9,1.2000000000000002,87.42
2020-04-13 07:00:00,113,177,76,29.1,1.5,78.5
2020-04-13 07:30:00,199,215,128,29.9,1.5,75.05
2020-04-13 08:00:00,256,147,190,30.8,1.6,66.66
2020-04-13 08:30:00,370,226,243,31.5,1.9,64.06
2020-04-13 09:00:00,505,346,277,32.2,2.2,59.41
2020-04-13 09:30:00,612,399,313,32.5,2.5,58.42
2020-04-13 10:00:00,739,450,367,32.7,2.8000000000000003,57.51
2020-04-13 10:30:00,811,477,385,32.800000000000004,3.0,57.19
2020-04-13 11:00:00,689,224,478,32.800000000000004,3.2,57.26
2020-04-13 11:30:00,618,122,499,32.7,3.3000000000000003,57.58
2020-04-13 12:00:00,814,332,483,32.6,3.5,58.66
2020-04-13 12:30:00,933,542,393,32.4,3.4000000000000004,59.27
2020-04-13 13:00:00,645,141,507,32.2,3.4000000000000004,60.7
2020-04-13 13:30:00,359,21,339,32.0,3.3000000000000003,61.32
2020-04-13 14:00:00,87,0,87,31.8,3.2,62.54
2020-04-13 14:30:00,201,7,195,31.6,3.1,63.25
2020-04-13 15:00:00,193,6,189,31.4,3.0,64.28
2020-04-13 15:30:00,187,4,184,31.1,3.0,65.44
2020-04-13 16:00:00,32,0,32,30.8,3.0,67.23
2020-04-13 16:30:00,46,0,46,30.3,2.8000000000000003,69.17
2020-04-13 17:00:00,15,0,15,29.8,2.7,73.81
2020-04-13 17:30:00,14,0,14,29.200000000000003,2.5,76.47
2020-04-14 06:30:00,35,63,29,25.200000000000003,2.3000000000000003,87.25
2020-04-14 07:00:00,130,208,85,25.8,2.8000000000000003,81.61
2020-04-14 07:30:00,175,124,133,26.4,2.9000000000000004,78.78
2020-04-14 08:00:00,243,116,190,27.0,2.9000000000000004,73.7
2020-04-14 08:30:00,411,331,226,27.8,2.9000000000000004,70.35000000000001
2020-04-14 09:00:00,479,282,292,28.5,2.9000000000000004,66.34
2020-04-14 09:30:00,578,324,335,29.1,2.8000000000000003,64.09
2020-04-14 10:00:00,551,171,409,29.8,2.8000000000000003,61.42
2020-04-14 10:30:00,844,663,252,30.3,2.8000000000000003,59.69
2020-04-14 11:00:00,683,216,479,30.9,2.8000000000000003,57.61
2020-04-14 11:30:00,555,79,478,31.200000000000003,2.7,56.58
2020-04-14 12:00:00,772,271,502,31.5,2.6,55.19
2020-04-14 12:30:00,782,282,500,31.6,2.4000000000000004,54.870000000000005
2020-04-14 13:00:00,726,227,504,31.8,2.2,53.53
2020-04-14 13:30:00,730,269,475,31.9,2.1,53.23
2020-04-14 14:00:00,728,334,426,32.0,2.0,52.34
2020-04-14 14:30:00,671,336,388,31.9,1.9,52.58
2020-04-14 15:00:00,594,321,347,31.9,1.8,52.17
2020-04-14 15:30:00,413,138,319,31.700000000000003,1.7000000000000002,52.76
2020-04-14 16:00:00,349,149,262,31.5,1.6,53.58
2020-04-14 16:30:00,149,1,149,31.1,1.4,54.81
2020-04-14 17:00:00,88,0,88,30.700000000000003,1.1,60.28
2020-04-14 17:30:00,119,120,90,30.0,1.1,62.74
2020-04-14 18:00:00,44,37,40,29.3,1.0,72.85000000000001
2020-04-15 06:30:00,35,59,30,26.3,0.8,90.12
2020-04-15 07:00:00,128,179,89,27.5,1.2000000000000002,81.54
2020-04-15 07:30:00,238,293,139,28.4,1.0,77.39
2020-04-15 08:00:00,333,377,162,29.200000000000003,0.8,72.10000000000001
2020-04-15 08:30:00,469,463,208,30.0,0.9,68.87
2020-04-15 09:00:00,578,525,230,30.8,1.0,63.33
2020-04-15 09:30:00,361,49,323,31.4,1.2000000000000002,61.15
2020-04-15 10:00:00,573,198,408,32.0,1.3,57.43
2020-04-15 10:30:00,828,588,303,32.5,1.3,55.84
2020-04-15 11:00:00,677,209,480,33.0,1.3,53.1
2020-04-15 11:30:00,708,210,503,33.300000000000004,1.2000000000000002,52.16
2020-04-15 12:00:00,945,628,320,33.7,1.1,49.88
2020-04-15 12:30:00,854,412,443,33.800000000000004,1.0,49.55
2020-04-15 13:00:00,637,134,505,33.9,0.8,49.02
2020-04-15 13:30:00,898,624,305,33.9,0.7000000000000001,48.97
2020-04-15 14:00:00,433,43,394,33.9,0.6000000000000001,48.21
2020-04-15 14:30:00,634,270,405,33.7,0.5,48.71
2020-04-15 15:00:00,690,544,272,33.6,0.5,48.58
2020-04-15 15:30:00,594,502,252,33.300000000000004,0.6000000000000001,49.4
2020-04-15 16:00:00,488,451,225,33.1,0.8,50.35
2020-04-15 16:30:00,322,273,192,32.7,0.9,51.49
2020-04-15 17:00:00,207,176,144,32.300000000000004,1.1,56.14
2020-04-15 17:30:00,148,192,101,31.3,1.1,59.4
2020-04-15 18:00:00,49,76,40,30.4,1.2000000000000002,71.8
2020-04-16 06:30:00,37,65,31,27.0,1.6,92.89
2020-04-16 07:00:00,132,197,89,28.0,2.1,87.29
2020-04-16 07:30:00,243,314,136,28.5,2.2,84.8
2020-04-16 08:00:00,359,412,172,29.0,2.3000000000000003,80.72
2020-04-16 08:30:00,473,485,200,29.6,2.4000000000000004,78.06
2020-04-16 09:00:00,583,544,221,30.1,2.5,73.63
2020-04-16 09:30:00,593,351,329,30.6,2.6,71.56
2020-04-16 10:00:00,479,97,399,31.0,2.6,68.3
2020-04-16 10:30:00,841,650,260,31.3,2.6,67.08
2020-04-16 11:00:00,724,270,469,31.700000000000003,2.6,64.23
2020-04-16 11:30:00,938,683,270,31.9,2.5,63.51
2020-04-16 12:00:00,959,692,271,32.1,2.4000000000000004,61.81
2020-04-16 12:30:00,960,692,271,32.2,2.2,61.41
2020-04-16 13:00:00,713,211,506,32.300000000000004,2.0,60.28
2020-04-16 13:30:00,358,21,338,32.300000000000004,1.8,60.22
2020-04-16 14:00:00,849,639,271,32.2,1.6,59.89
2020-04-16 14:30:00,780,615,261,32.2,1.4,59.89
2020-04-16 15:00:00,610,356,336,32.1,1.3,59.83
2020-04-16 15:30:00,601,556,223,32.0,1.2000000000000002,60.16
2020-04-16 16:00:00,467,437,212,32.0,1.1,60.06
2020-04-16 16:30:00,333,309,186,31.700000000000003,1.0,61.15
2020-04-16 17:00:00,267,361,137,31.4,0.9,65.25
2020-04-16 17:30:00,108,73,90,30.700000000000003,0.9,67.89
2020-04-16 18:00:00,43,27,40,30.0,0.9,78.06
2020-04-17 06:30:00,26,0,26,27.200000000000003,1.4,94.09
2020-04-17 07:00:00,142,275,81,28.200000000000003,1.8,88.93
2020-04-17 07:30:00,152,59,132,28.700000000000003,2.1,86.4
2020-04-17 08:00:00,375,515,139,29.200000000000003,2.4000000000000004,80.91
2020-04-17 08:30:00,491,588,158,29.8,2.6,78.17
2020-04-17 09:00:00,602,650,170,30.3,2.7,72.28
2020-04-17 09:30:00,703,690,181,30.8,2.8000000000000003,70.25
2020-04-17 10:00:00,782,687,211,31.3,2.9000000000000004,64.59
2020-04-17 10:30:00,855,710,219,31.6,2.9000000000000004,63.5
2020-04-17 11:00:00,912,729,223,31.9,2.9000000000000004,60.16
2020-04-17 11:30:00,951,740,227,32.1,2.9000000000000004,59.48
2020-04-17 12:00:00,725,211,515,32.2,2.8000000000000003,58.03
2020-04-17 12:30:00,778,277,502,32.1,2.7,58.3
2020-04-17 13:00:00,867,445,430,32.0,2.7,58.01
2020-04-17 13:30:00,729,269,474,31.8,2.5,58.67
2020-04-17 14:00:00,647,213,455,31.6,2.4000000000000004,59.27
2020-04-17 14:30:00,672,339,386,31.4,2.3000000000000003,59.94
2020-04-17 15:00:00,378,54,337,31.1,2.2,61.35
2020-04-17 15:30:00,263,21,248,30.700000000000003,2.2,62.76
2020-04-17 16:00:00,105,0,105,30.4,2.1,64.72
2020-04-17 16:30:00,56,0,56,29.9,2.1,66.59
2020-04-17 17:00:00,49,0,49,29.4,2.0,71.53
2020-04-17 17:30:00,58,0,58,28.700000000000003,1.9,74.48
2020-04-17 18:00:00,25,0,25,28.1,1.9,81.0
2020-04-18 06:30:00,48,146,34,26.200000000000003,1.5,93.59
2020-04-18 07:00:00,132,253,76,27.4,1.6,85.72
2020-04-18 07:30:00,73,0,73,28.3,1.5,81.43
2020-04-18 08:00:00,336,370,166,29.200000000000003,1.4,74.5
2020-04-18 08:30:00,364,201,250,30.0,1.3,71.16
2020-04-18 09:00:00,524,378,272,30.8,1.1,65.15
2020-04-18 09:30:00,723,780,134,31.6,1.1,62.27
2020-04-18 10:00:00,656,330,382,32.4,1.1,56.42
2020-04-18 10:30:00,608,174,452,33.1,1.1,54.2
2020-04-18 11:00:00,468,48,423,33.800000000000004,1.2000000000000002,49.56
2020-04-18 11:30:00,803,348,463,34.300000000000004,1.3,48.2
2020-04-18 12:00:00,648,134,514,34.7,1.4,45.91
2020-04-18 12:30:00,630,119,511,34.9,1.5,45.4
2020-04-18 13:00:00,706,203,507,35.1,1.7000000000000002,44.01
2020-04-18 13:30:00,525,72,456,35.2,1.8,43.77
2020-04-18 14:00:00,484,67,424,35.2,1.9,42.99
2020-04-18 14:30:00,599,219,414,35.1,2.0,43.23
2020-04-18 15:00:00,404,71,350,34.9,2.1,43.13
2020-04-18 15:30:00,318,47,286,34.6,2.2,43.85
2020-04-18 16:00:00,313,96,257,34.300000000000004,2.2,44.61
2020-04-18 16:30:00,254,109,202,33.800000000000004,2.2,45.86
2020-04-18 17:00:00,106,0,106,33.2,2.2,49.36
2020-04-18 17:30:00,42,0,42,32.0,2.0,52.8
2020-04-18 18:00:00,19,0,19,30.8,1.9,64.2
2020-04-19 06:30:00,44,91,35,26.6,1.3,92.18
2020-04-19 07:00:00,118,160,82,28.700000000000003,2.0,78.19
2020-04-19 07:30:00,205,206,134,29.700000000000003,2.0,73.82000000000001
2020-04-19 08:00:00,323,319,176,30.700000000000003,2.1,65.9
2020-04-19 08:30:00,353,176,253,31.5,2.2,62.97
2020-04-19 09:00:00,498,313,289,32.300000000000004,2.3000000000000003,57.07
2020-04-19 09:30:00,573,303,343,32.9,2.4000000000000004,55.18
2020-04-19 10:00:00,516,128,409,33.4,2.6,52.23
2020-04-19 10:30:00,867,750,194,33.9,2.6,50.8
2020-04-19 11:00:00,925,771,196,34.4,2.7,48.85
2020-04-19 11:30:00,651,149,505,34.800000000000004,2.8000000000000003,47.79
2020-04-19 12:00:00,775,274,502,35.2,2.9000000000000004,46.42
2020-04-19 12:30:00,717,201,517,35.5,2.9000000000000004,45.67
2020-04-19 13:00:00,842,418,431,35.7,3.0,45.13
2020-04-19 13:30:00,672,195,487,35.800000000000004,3.0,44.88
2020-04-19 14:00:00,873,743,201,35.9,3.1,44.56
2020-04-19 14:30:00,803,722,194,35.7,3.1,45.05
2020-04-19 15:00:00,721,707,177,35.6,3.2,45.15
2020-04-19 15:30:00,622,669,167,35.2,3.2,46.15
2020-04-19 16:00:00,516,632,148,34.800000000000004,3.2,46.99
2020-04-19 16:30:00,400,564,131,34.1,3.1,48.84
2020-04-19 17:00:00,283,486,107,33.4,3.0,52.14
2020-04-19 17:30:00,166,356,80,32.2,2.7,55.76
2020-04-19 18:00:00,33,0,33,30.9,2.4000000000000004,65.57000000000001
2020-04-20 06:30:00,58,224,34,27.0,1.7000000000000002,88.81
2020-04-20 07:00:00,161,429,64,29.200000000000003,2.5,74.89
2020-04-20 07:30:00,279,564,84,30.4,2.7,69.92
2020-04-20 08:00:00,306,259,186,31.700000000000003,2.8000000000000003,59.39
2020-04-20 08:30:00,519,715,111,32.7,2.9000000000000004,56.19
2020-04-20 09:00:00,507,333,285,33.7,3.0,49.77
2020-04-20 09:30:00,732,793,130,34.5,3.0,47.56
2020-04-20 10:00:00,811,782,158,35.300000000000004,3.1,44.45
2020-04-20 10:30:00,885,804,163,35.800000000000004,3.1,43.25
2020-04-20 11:00:00,940,813,171,36.2,3.1,42.37
2020-04-20 11:30:00,979,822,174,36.5,3.1,41.64
2020-04-20 12:00:00,1000,825,177,36.7,3.1,41.22
2020-04-20 12:30:00,1001,825,177,36.8,3.1,40.95
2020-04-20 13:00:00,976,796,194,36.8,3.1,40.88
2020-04-20 13:30:00,939,786,191,36.7,3.2,41.06
2020-04-20 14:00:00,886,776,184,36.6,3.2,41.04
2020-04-20 14:30:00,815,755,178,36.3,3.3000000000000003,41.72
2020-04-20 15:00:00,729,732,167,36.1,3.3000000000000003,41.95
2020-04-20 15:30:00,630,694,157,35.5,3.3000000000000003,43.31
2020-04-20 16:00:00,522,651,142,35.0,3.4000000000000004,44.73
2020-04-20 16:30:00,405,584,127,34.2,3.3000000000000003,46.8
2020-04-20 17:00:00,286,501,105,33.4,3.2,50.69
2020-04-20 17:30:00,169,371,79,32.300000000000004,3.0,53.91
2020-04-20 18:00:00,66,193,42,31.1,2.7,62.7
2020-04-21 06:30:00,56,175,37,27.1,1.7000000000000002,89.28
2020-04-21 07:00:00,157,373,72,29.4,2.5,74.3
2020-04-21 07:30:00,274,508,97,30.6,2.7,69.38
2020-04-21 08:00:00,395,603,115,31.8,2.8000000000000003,60.02
2020-04-21 08:30:00,512,671,129,32.9,2.8000000000000003,56.43
2020-04-21 09:00:00,623,721,139,34.0,2.8000000000000003,50.4
2020-04-21 09:30:00,723,757,148,34.800000000000004,2.7,48.21
2020-04-21 10:00:00,796,727,189,35.6,2.7,46.11
2020-04-21 10:30:00,869,750,196,36.2,2.6,44.62
2020-04-21 11:00:00,925,764,202,36.8,2.6,43.59
2020-04-21 11:30:00,964,775,205,37.2,2.6,42.61
2020-04-21 12:00:00,984,780,207,37.6,2.7,41.89
2020-04-21 12:30:00,985,780,207,37.8,2.8000000000000003,41.4
2020-04-21 13:00:00,964,763,214,38.1,2.8000000000000003,40.89
2020-04-21 13:30:00,927,753,210,38.1,3.0,40.85
2020-04-21 14:00:00,873,738,205,38.1,3.1,41.06
2020-04-21 14:30:00,804,715,200,37.9,3.2,41.47
2020-04-21 15:00:00,718,687,190,37.6,3.4000000000000004,42.47
2020-04-21 15:30:00,620,648,178,37.1,3.5,43.63
2020-04-21 16:00:00,512,600,162,36.6,3.6,45.26
2020-04-21 16:30:00,395,531,142,35.9,3.6,47.02
2020-04-21 17:00:00,278,445,117,35.1,3.6,50.25
2020-04-21 17:30:00,163,317,86,33.9,3.4000000000000004,53.75
2020-04-21 18:00:00,62,151,44,32.800000000000004,3.2,61.07
2020-04-22 06:30:00,53,123,40,28.3,2.3000000000000003,87.14
2020-04-22 07:00:00,151,301,82,29.6,2.9000000000000004,78.72
2020-04-22 07:30:00,232,306,125,30.5,3.1,74.85000000000001
2020-04-22 08:00:00,352,413,160,31.4,3.2,67.43
2020-04-22 08:30:00,450,415,212,32.300000000000004,3.3000000000000003,64.1
2020-04-22 09:00:00,531,386,272,33.2,3.3000000000000003,58.08
2020-04-22 09:30:00,611,379,323,33.9,3.3000000000000003,55.86
2020-04-22 10:00:00,707,449,332,34.6,3.2,51.56
2020-04-22 10:30:00,837,627,273,35.1,3.2,50.16
2020-04-22 11:00:00,893,649,279,35.7,3.1,46.98
2020-04-22 11:30:00,932,661,284,36.1,3.0,45.96
2020-04-22 12:00:00,954,674,282,36.5,2.9000000000000004,43.7
2020-04-22 12:30:00,955,674,282,36.8,2.9000000000000004,42.99
2020-04-22 13:00:00,950,713,249,37.1,2.9000000000000004,41.24
2020-04-22 13:30:00,913,703,245,37.2,2.9000000000000004,41.01
2020-04-22 14:00:00,864,701,230,37.2,3.0,40.12
2020-04-22 14:30:00,791,678,219,37.1,3.1,40.3
2020-04-22 15:00:00,709,659,203,37.0,3.3000000000000003,39.67
2020-04-22 15:30:00,611,618,190,36.6,3.4000000000000004,40.54
2020-04-22 16:00:00,448,381,226,36.2,3.5,40.73
2020-04-22 16:30:00,390,505,149,35.5,3.6,42.32
2020-04-22 17:00:00,274,420,121,34.7,3.6,44.81
2020-04-22 17:30:00,159,294,88,33.5,3.5,47.9
2020-04-22 18:00:00,60,137,43,32.300000000000004,3.3000000000000003,54.93
2020-04-23 06:30:00,46,76,38,28.1,1.2000000000000002,89.0
2020-04-23 07:00:00,94,42,85,29.200000000000003,1.6,81.97
2020-04-23 07:30:00,244,356,119,29.9,1.7000000000000002,78.74
2020-04-23 08:00:00,334,340,175,30.6,1.8,70.18
2020-04-23 08:30:00,419,321,234,31.5,2.0,66.69
2020-04-23 09:00:00,545,417,264,32.300000000000004,2.2,58.1
2020-04-23 09:30:00,711,692,184,33.300000000000004,2.4000000000000004,54.88
2020-04-23 10:00:00,799,729,189,34.2,2.6,48.2
2020-04-23 10:30:00,871,750,196,35.0,2.7,46.12
2020-04-23 11:00:00,926,764,202,35.7,2.7,43.41
2020-04-23 11:30:00,964,774,205,36.0,2.7,42.71
2020-04-23 12:00:00,981,772,211,36.4,2.7,41.9
2020-04-23 12:30:00,982,772,211,36.4,2.7,41.9
2020-04-23 13:00:00,947,707,253,36.4,2.7,42.28
2020-04-23 13:30:00,911,696,249,36.2,2.6,42.7
2020-04-23 14:00:00,854,668,250,35.9,2.6,43.92
2020-04-23 14:30:00,734,487,323,35.6,2.5,44.64
2020-04-23 15:00:00,609,357,334,35.2,2.5,46.24
2020-04-23 15:30:00,545,401,272,34.800000000000004,2.4000000000000004,47.27
2020-04-23 16:00:00,451,389,223,34.300000000000004,2.3000000000000003,49.65
2020-04-23 16:30:00,342,341,180,33.7,2.2,51.33
2020-04-23 17:00:00,134,15,128,33.0,2.0,57.48
2020-04-23 17:30:00,25,0,25,32.1,2.0,60.52
2020-04-23 18:00:00,12,0,12,31.3,2.0,68.52
2020-04-24 06:30:00,17,0,17,27.200000000000003,1.1,94.44
2020-04-24 07:00:00,39,0,39,28.0,2.2,89.33
2020-04-24 07:30:00,130,15,125,28.6,2.5,86.28
2020-04-24 08:00:00,239,93,196,29.200000000000003,2.8000000000000003,81.22
2020-04-24 08:30:00,165,1,164,29.8,3.1,78.47
2020-04-24 09:00:00,166,1,165,30.5,3.4000000000000004,71.18
2020-04-24 09:30:00,268,15,256,31.1,3.3000000000000003,68.79
2020-04-24 10:00:00,433,63,381,31.6,3.3000000000000003,61.98
2020-04-24 10:30:00,664,244,444,32.2,3.2,59.92
2020-04-24 11:00:00,785,379,426,32.9,3.1,54.57
2020-04-24 11:30:00,723,227,500,33.4,3.1,53.01
2020-04-24 12:00:00,728,216,513,34.0,3.1,49.2
2020-04-24 12:30:00,985,787,199,34.300000000000004,3.2,48.34
2020-04-24 13:00:00,967,786,195,34.6,3.3000000000000003,46.03
2020-04-24 13:30:00,650,172,486,34.6,3.4000000000000004,45.98
2020-04-24 14:00:00,752,400,390,34.7,3.5,44.8
2020-04-24 14:30:00,660,321,389,34.5,3.4000000000000004,45.29
2020-04-24 15:00:00,599,336,340,34.4,3.3000000000000003,45.04
2020-04-24 15:30:00,537,381,278,34.0,3.1,46.05
2020-04-24 16:00:00,424,314,241,33.7,3.0,46.95
2020-04-24 16:30:00,328,295,188,33.1,2.7,48.59
2020-04-24 17:00:00,244,319,129,32.5,2.4000000000000004,52.74
2020-04-24 17:30:00,80,0,80,31.5,1.9,55.79
2020-04-24 18:00:00,33,0,33,30.4,1.5,67.02
2020-04-25 06:30:00,58,151,41,26.6,1.7000000000000002,89.35000000000001
2020-04-25 07:00:00,157,312,83,28.200000000000003,2.7,78.46000000000001
2020-04-25 07:30:00,271,439,115,29.1,2.9000000000000004,74.49
2020-04-25 08:00:00,289,197,196,30.1,3.0,67.08
2020-04-25 08:30:00,502,590,162,30.9,2.7,64.09
2020-04-25 09:00:00,358,83,302,31.8,2.4000000000000004,59.84
2020-04-25 09:30:00,707,675,192,32.4,2.2,57.85
2020-04-25 10:00:00,570,187,413,33.1,2.1,54.74
2020-04-25 10:30:00,614,179,453,33.6,2.1,53.18
2020-04-25 11:00:00,575,107,474,34.2,2.1,50.52
2020-04-25 11:30:00,647,146,504,34.6,2.1,49.41
2020-04-25 12:00:00,528,59,469,35.0,2.1,47.73
2020-04-25 12:30:00,150,3,147,35.2,2.0,47.2
2020-04-25 13:00:00,93,0,93,35.5,2.0,46.25
2020-04-25 13:30:00,89,0,89,35.4,2.0,46.5
